sample_ID,total_count,population,cell_population,percentage
sample08807,99616,cd8_t_cell,21176,0.21257629296498554
sample08808,88808,cd8_t_cell,21768,0.24511305287811908
sample08809,90726,cd8_t_cell,24877,0.27419923726384937
sample08810,103022,cd8_t_cell,28358,0.2752615946108598
sample08811,109923,cd8_t_cell,30650,0.2788315457183665
sample08812,94426,cd8_t_cell,27524,0.2914875140321522
sample08813,91997,cd8_t_cell,12307,0.13377610139461069
sample08814,97485,cd8_t_cell,19306,0.19804072421398164
sample08815,92225,cd8_t_cell,21371,0.2317267552182163
sample08816,94874,cd8_t_cell,28775,0.3032970044480047
sample08817,93984,cd8_t_cell,23201,0.24686116785835888
sample08818,110526,cd8_t_cell,34397,0.31121184155764253
sample08819,102415,cd8_t_cell,23564,0.23008348386466826
sample08820,99280,cd8_t_cell,17876,0.18005640612409346
sample08821,103344,cd8_t_cell,27239,0.26357601795943647
sample08822,108707,cd8_t_cell,27091,0.2492111823525624
sample08823,112075,cd8_t_cell,31225,0.2786080749498104
sample08824,93364,cd8_t_cell,19958,0.21376547705753823
sample08825,105336,cd8_t_cell,27646,0.2624553808764335
sample08826,109707,cd8_t_cell,24390,0.2223194509010364
sample08827,89894,cd8_t_cell,20905,0.23255167196920817
sample08828,103460,cd8_t_cell,23428,0.22644500289967137
sample08829,111592,cd8_t_cell,23414,0.20981790809377016
sample08830,94804,cd8_t_cell,15696,0.1655626344879963
sample08831,105627,cd8_t_cell,26537,0.2512331127457942
sample08832,95279,cd8_t_cell,27072,0.28413396446226347
sample08833,107545,cd8_t_cell,21774,0.2024640848017109
sample08834,92594,cd8_t_cell,25030,0.2703198911376547
sample08835,98707,cd8_t_cell,27727,0.2809020636834267
sample08836,110576,cd8_t_cell,31002,0.2803682535088989
sample08837,99274,cd8_t_cell,30522,0.3074521022624252
sample08838,94555,cd8_t_cell,25730,0.2721167574427582
sample08839,111945,cd8_t_cell,17800,0.15900665505382108
sample08840,96461,cd8_t_cell,16821,0.17438135619576825
sample08841,96879,cd8_t_cell,19936,0.20578247091732987
sample08842,103590,cd8_t_cell,33925,0.3274930012549474
sample08843,105217,cd8_t_cell,20709,0.19682180636208976
sample08844,97253,cd8_t_cell,18842,0.1937420953595262
sample08845,104151,cd8_t_cell,26896,0.2582404393620801
sample08846,90393,cd8_t_cell,18598,0.20574602015642804
sample08847,91294,cd8_t_cell,23203,0.2541568996867264
sample08848,89019,cd8_t_cell,19576,0.21990810950471248
sample08849,94847,cd8_t_cell,25314,0.26689299608843714
sample08850,92575,cd8_t_cell,22388,0.2418363489062922
sample08851,98375,cd8_t_cell,27811,0.2827039390088945
sample08852,91286,cd8_t_cell,26324,0.28836842451197336
sample08853,94796,cd8_t_cell,30579,0.3225769019789865
sample08854,101717,cd8_t_cell,28771,0.28285340700177947
sample08855,95964,cd8_t_cell,25814,0.26899670709849527
sample08856,97749,cd8_t_cell,22509,0.23027345548292055
sample08857,99437,cd8_t_cell,28775,0.28937920492372055
sample08858,92774,cd8_t_cell,27857,0.3002673162739561
sample08859,94128,cd8_t_cell,21868,0.23232194458609554
sample08860,100408,cd8_t_cell,24165,0.24066807425703132
sample08861,98509,cd8_t_cell,17964,0.18235897227664477
sample08862,107931,cd8_t_cell,27363,0.25352308419267866
sample08863,96918,cd8_t_cell,26667,0.27515012691140966
sample08864,102133,cd8_t_cell,24746,0.24229191348535734
sample08865,105837,cd8_t_cell,25798,0.24375218496367054
sample08866,94064,cd8_t_cell,29071,0.30905553665589386
sample08867,88181,cd8_t_cell,28009,0.3176307821412776
sample08868,96032,cd8_t_cell,23475,0.24444976674441854
sample08869,107253,cd8_t_cell,26234,0.24459921866987402
sample08870,101549,cd8_t_cell,27295,0.268786497159007
sample08871,94742,cd8_t_cell,23448,0.24749319203732242
sample08872,98446,cd8_t_cell,19349,0.19654429839709078
sample08873,101474,cd8_t_cell,26813,0.26423517354199105
sample08874,106099,cd8_t_cell,28508,0.268692447619676
sample08875,95037,cd8_t_cell,21652,0.2278270568304976
sample08876,92898,cd8_t_cell,22090,0.23778768111261814
sample08877,103701,cd8_t_cell,21667,0.20893723300643197
sample08878,92948,cd8_t_cell,25640,0.2758531652106554
sample08879,92101,cd8_t_cell,16773,0.18211528647897418
sample08880,102966,cd8_t_cell,28082,0.27273080434318125
sample08881,109514,cd8_t_cell,26997,0.2465164271234728
sample08882,92458,cd8_t_cell,28504,0.30829133228060307
sample08883,109766,cd8_t_cell,35889,0.3269591676839823
sample08884,104693,cd8_t_cell,21223,0.20271651399807056
sample08885,105806,cd8_t_cell,30931,0.29233691851123755
sample08886,104447,cd8_t_cell,30150,0.28866314973144275
sample08887,90842,cd8_t_cell,19810,0.21807093635102706
sample08888,108201,cd8_t_cell,17463,0.16139407214351068
sample08889,110712,cd8_t_cell,22906,0.20689717465134763
sample08890,110752,cd8_t_cell,36444,0.3290595203698353
sample08891,94310,cd8_t_cell,24364,0.2583395186088432
sample08892,93952,cd8_t_cell,18652,0.19852690735694822
sample08893,92697,cd8_t_cell,19557,0.2109777015437393
sample08894,93376,cd8_t_cell,26255,0.281175034270048
sample08895,107751,cd8_t_cell,29568,0.2744104463067628
sample08896,109131,cd8_t_cell,32808,0.3006295186518954
sample08897,91809,cd8_t_cell,19234,0.20950015793658575
sample08898,98678,cd8_t_cell,30020,0.30422181235939116
sample08899,103312,cd8_t_cell,29650,0.2869947343967787
sample08900,111195,cd8_t_cell,37986,0.34161607985970593
sample08901,96274,cd8_t_cell,21735,0.22576188794482416
sample08902,96650,cd8_t_cell,22421,0.23198137609932748
sample08903,103889,cd8_t_cell,34536,0.3324317300195401
sample08904,104529,cd8_t_cell,27469,0.26278831711773765
sample08905,107411,cd8_t_cell,32438,0.30199886417592237
sample08906,88572,cd8_t_cell,21410,0.2417242469403423
sample08907,92350,cd8_t_cell,24559,0.2659339469409854
sample08908,105731,cd8_t_cell,28096,0.26573095875381864
sample08909,90128,cd8_t_cell,20919,0.23210323096041185
sample08910,105878,cd8_t_cell,36393,0.3437257976161242
sample08911,103111,cd8_t_cell,31710,0.3075326589791584
sample08912,107806,cd8_t_cell,26287,0.24383615012151458
sample08913,92108,cd8_t_cell,27213,0.29544664958526945
sample08914,96247,cd8_t_cell,26049,0.27064739680197825
sample08915,96577,cd8_t_cell,22467,0.23263302856787849
sample08916,107185,cd8_t_cell,23221,0.21664411997947475
sample08917,111789,cd8_t_cell,30379,0.2717530347350813
sample08918,98681,cd8_t_cell,19656,0.19918728022618337
sample08919,103699,cd8_t_cell,22913,0.2209568076837771
sample08920,101758,cd8_t_cell,29396,0.28888146386524893
sample08921,105610,cd8_t_cell,19334,0.18306978505823313
sample08922,93626,cd8_t_cell,24442,0.2610599619763741
sample08923,97390,cd8_t_cell,21812,0.22396549953794023
sample08924,106752,cd8_t_cell,18902,0.17706459832134291
sample08925,109436,cd8_t_cell,18995,0.17357176797397567
sample08926,108390,cd8_t_cell,37700,0.3478180643970846
sample08927,101930,cd8_t_cell,26147,0.2565191798292946
sample08928,93244,cd8_t_cell,28938,0.3103470464587534
sample08929,106449,cd8_t_cell,25569,0.2401995321703351
sample08930,101148,cd8_t_cell,25591,0.25300549689563806
sample08931,111314,cd8_t_cell,32408,0.2911403776703739
sample08932,93817,cd8_t_cell,18033,0.1922146306106569
sample08933,100852,cd8_t_cell,17751,0.17601039146472058
sample08934,95713,cd8_t_cell,16912,0.17669491082716038
sample08935,110076,cd8_t_cell,23309,0.21175369744540135
sample08936,104173,cd8_t_cell,26436,0.25377017077361697
sample08937,106214,cd8_t_cell,24892,0.23435705274257632
sample08938,93455,cd8_t_cell,20779,0.22234230378256914
sample08939,109957,cd8_t_cell,22468,0.20433442163754922
sample08940,91931,cd8_t_cell,27295,0.29690746320610023
sample08941,105846,cd8_t_cell,25648,0.2423143056893978
sample08942,106104,cd8_t_cell,26090,0.24589082409711227
sample08943,110234,cd8_t_cell,29306,0.2658526407460493
sample08944,110650,cd8_t_cell,20308,0.18353366470854043
sample08945,103206,cd8_t_cell,25185,0.24402651008662288
sample08946,99120,cd8_t_cell,24111,0.2432506053268765
sample08947,97596,cd8_t_cell,31527,0.3230357801549244
sample08948,107096,cd8_t_cell,27253,0.254472622693658
sample08949,106142,cd8_t_cell,29313,0.2761677752444838
sample08950,99806,cd8_t_cell,27604,0.27657655852353563
sample08951,90482,cd8_t_cell,20764,0.22948210693839657
sample08952,99207,cd8_t_cell,21783,0.21957119961293053
sample08953,92258,cd8_t_cell,22293,0.24163758156474235
sample08954,106043,cd8_t_cell,23132,0.21813792518129438
sample08955,104405,cd8_t_cell,25993,0.24896317226186485
sample08956,92589,cd8_t_cell,30053,0.32458499389776324
sample08957,101088,cd8_t_cell,27267,0.2697352801519468
sample08958,89938,cd8_t_cell,21800,0.2423892014498877
sample08959,90992,cd8_t_cell,26033,0.2861020749076842
sample08960,106928,cd8_t_cell,23440,0.21921292832560227
sample08961,99946,cd8_t_cell,19613,0.1962359674224081
sample08962,96754,cd8_t_cell,28992,0.2996465262418091
sample08963,97810,cd8_t_cell,28101,0.28730191186995196
sample08964,99297,cd8_t_cell,25643,0.258245465623332
sample08965,93963,cd8_t_cell,29437,0.31328288794525505
sample08966,104252,cd8_t_cell,29295,0.281001803322718
sample08967,97796,cd8_t_cell,24239,0.2478526729109575
sample08968,97306,cd8_t_cell,31625,0.32500565227221345
sample08969,92795,cd8_t_cell,19674,0.21201573360633655
sample08970,107407,cd8_t_cell,26352,0.24534713752362508
sample08971,107640,cd8_t_cell,22638,0.21031215161649944
sample08972,108008,cd8_t_cell,28527,0.2641193244944819
sample08973,90416,cd8_t_cell,24418,0.27006282073969207
sample08974,97194,cd8_t_cell,33387,0.34350885857151675
sample08975,98382,cd8_t_cell,29426,0.299099428757293
sample08976,93449,cd8_t_cell,18486,0.19781913129086454
sample08977,98624,cd8_t_cell,29277,0.2968547209604153
sample08978,89742,cd8_t_cell,27487,0.30628913997905105
sample08979,99103,cd8_t_cell,27453,0.2770148229619689
sample08980,110208,cd8_t_cell,25121,0.22794171022067364
sample08981,107277,cd8_t_cell,24926,0.23235176226031676
sample08982,103587,cd8_t_cell,30387,0.29334762084045296
sample08983,91509,cd8_t_cell,22620,0.247188801101531
sample08984,90077,cd8_t_cell,20206,0.22431919357882701
sample08985,94182,cd8_t_cell,18730,0.19887027245121147
sample08986,94708,cd8_t_cell,17009,0.17959412087680027
sample08987,96322,cd8_t_cell,17506,0.18174456510454517
sample08988,110165,cd8_t_cell,35128,0.31886715381473246
sample08989,94641,cd8_t_cell,30264,0.31977684090404795
sample08990,97786,cd8_t_cell,23184,0.23708915386660667
sample08991,96369,cd8_t_cell,20086,0.20842802145918293
sample08992,109540,cd8_t_cell,27746,0.25329559978090194
sample08993,90390,cd8_t_cell,21171,0.23421838698971126
sample08994,97433,cd8_t_cell,25637,0.26312440343620747
sample08995,95163,cd8_t_cell,19003,0.19968895474081313
sample08996,100402,cd8_t_cell,14776,0.14716838309993824
sample08997,102035,cd8_t_cell,25978,0.25459891213799185
sample08998,97646,cd8_t_cell,28474,0.2916043667943387
sample08999,99184,cd8_t_cell,27400,0.2762542345539603
sample09000,90506,cd8_t_cell,22817,0.2521048328287627
sample09001,105070,cd8_t_cell,23526,0.22390787094318074
sample09002,107723,cd8_t_cell,35002,0.324925967527826
sample09003,97878,cd8_t_cell,29600,0.30241729499989783
sample09004,107876,cd8_t_cell,32328,0.2996774073936742
sample09005,96249,cd8_t_cell,28019,0.29110951802096646
sample09006,101757,cd8_t_cell,32299,0.31741305266468156
sample09007,94019,cd8_t_cell,29397,0.31267084312745297
sample09008,94855,cd8_t_cell,19758,0.20829687417637446
sample09009,95764,cd8_t_cell,26517,0.2768994611753895
sample09010,99596,cd8_t_cell,19654,0.19733724245953652
sample09011,112421,cd8_t_cell,30287,0.2694069613328471
sample09012,103656,cd8_t_cell,30459,0.29384695531373
sample09013,92985,cd8_t_cell,27517,0.2959294509867183
sample09014,104220,cd8_t_cell,33278,0.31930531567837267
sample09015,93711,cd8_t_cell,21651,0.23104011268687774
sample09016,104604,cd8_t_cell,22012,0.21043172345225805
sample09017,102399,cd8_t_cell,23343,0.22796121055869686
sample09018,92308,cd8_t_cell,18854,0.20425098583004722
sample09019,100640,cd8_t_cell,25955,0.25789944356120825
sample09020,107800,cd8_t_cell,40432,0.37506493506493505
sample09021,96729,cd8_t_cell,25278,0.26132804019477096
sample09022,99722,cd8_t_cell,20876,0.2093419706784862
sample09023,96538,cd8_t_cell,27242,0.28218939692141953
sample09024,108837,cd8_t_cell,21873,0.2009702582761377
sample09025,112281,cd8_t_cell,24056,0.21424818090326947
sample09026,97245,cd8_t_cell,19518,0.20070954804874286
sample09027,111505,cd8_t_cell,28164,0.2525806017667369
sample09028,93955,cd8_t_cell,23195,0.24687350327284338
sample09029,100546,cd8_t_cell,31310,0.31139975732500547
sample09030,96877,cd8_t_cell,24262,0.25044128121225884
sample09031,91958,cd8_t_cell,21650,0.2354335674982057
sample09032,90253,cd8_t_cell,20709,0.22945497656587593
sample09033,95864,cd8_t_cell,25594,0.2669823917216056
sample09034,96927,cd8_t_cell,19029,0.19632300597356775
sample09035,90039,cd8_t_cell,30603,0.3398860493786026
sample09036,94780,cd8_t_cell,28364,0.29926144756277695
sample09037,89384,cd8_t_cell,27865,0.3117448312897163
sample09038,92290,cd8_t_cell,19028,0.20617618376855565
sample09039,95939,cd8_t_cell,23572,0.24569778713557572
sample09040,108345,cd8_t_cell,23474,0.21665974433522545
sample09041,92805,cd8_t_cell,23163,0.24958784548246324
sample09042,87622,cd8_t_cell,25454,0.29049782018214604
sample09043,107264,cd8_t_cell,34697,0.32347292661097854
sample09044,107933,cd8_t_cell,24509,0.22707605644242262
sample09045,109338,cd8_t_cell,28390,0.25965355137280727
sample09046,92005,cd8_t_cell,21651,0.23532416716482799
sample09047,107389,cd8_t_cell,27339,0.25457914683999294
sample09048,93285,cd8_t_cell,24728,0.2650801307820121
sample09049,107439,cd8_t_cell,32963,0.3068066530775603
sample09050,92368,cd8_t_cell,20449,0.2213861943530227
sample09051,106681,cd8_t_cell,23081,0.21635530225625932
sample09052,92328,cd8_t_cell,30487,0.33020318863183434
sample09053,108128,cd8_t_cell,20001,0.18497521456052085
sample09054,90420,cd8_t_cell,21816,0.24127405441274055
sample09055,94862,cd8_t_cell,22104,0.23301216503974195
sample09056,90441,cd8_t_cell,19932,0.2203867714863834
sample09057,99563,cd8_t_cell,27415,0.2753532938943182
sample09058,96309,cd8_t_cell,21589,0.22416388914847002
sample09059,103409,cd8_t_cell,24827,0.24008548578943806
sample09060,102499,cd8_t_cell,21858,0.2132508609840096
sample09061,102124,cd8_t_cell,28626,0.2803062943088794
sample09062,105611,cd8_t_cell,19527,0.18489551277802502
sample09063,93737,cd8_t_cell,20648,0.22027587825511805
sample09064,94186,cd8_t_cell,19177,0.2036077548680271
sample09065,104489,cd8_t_cell,19889,0.19034539520906507
sample09066,105905,cd8_t_cell,24903,0.23514470516028516
sample09067,95054,cd8_t_cell,24397,0.2566646327350769
sample09068,105653,cd8_t_cell,29510,0.27931057329181375
sample09069,91095,cd8_t_cell,14913,0.16370821669685492
sample09070,96734,cd8_t_cell,32119,0.33203423822027417
sample09071,106262,cd8_t_cell,34305,0.32283412696918934
sample09072,102093,cd8_t_cell,20263,0.19847589942503405
sample09073,94604,cd8_t_cell,22840,0.2414274237875777
sample09074,95498,cd8_t_cell,21389,0.22397327692726549
sample09075,91737,cd8_t_cell,26632,0.2903081635545091
sample09076,92895,cd8_t_cell,23020,0.24780666343721405
sample09077,94987,cd8_t_cell,27572,0.29027130028319664
sample09078,92834,cd8_t_cell,21767,0.23447228386151625
sample09079,97308,cd8_t_cell,28845,0.2964298927118017
sample09080,96581,cd8_t_cell,21313,0.2206748739400089
sample09081,105923,cd8_t_cell,29005,0.2738309904364491
sample09082,108958,cd8_t_cell,28603,0.2625139962187265
sample09083,100856,cd8_t_cell,20368,0.20195129689854843
sample09084,103298,cd8_t_cell,18893,0.182898023195028
sample09085,102541,cd8_t_cell,19232,0.18755424659404532
sample09086,89213,cd8_t_cell,22640,0.25377467409458265
sample09087,109362,cd8_t_cell,28712,0.26254091914924743
sample09088,104496,cd8_t_cell,28838,0.27597228602051754
sample09089,94333,cd8_t_cell,20018,0.21220569683991816
sample09090,96524,cd8_t_cell,21792,0.22576768472089842
sample09091,101641,cd8_t_cell,23094,0.2272114599423461
sample09092,110422,cd8_t_cell,26548,0.24042310409157597
sample09093,101406,cd8_t_cell,27860,0.27473719503776894
sample09094,101335,cd8_t_cell,21891,0.21602605220308876
sample09095,95193,cd8_t_cell,20320,0.21346107381845303
sample09096,92589,cd8_t_cell,28771,0.31073885666763873
sample09097,104377,cd8_t_cell,23149,0.2217825766212863
sample09098,100013,cd8_t_cell,37248,0.37243158389409375
sample09099,96957,cd8_t_cell,22522,0.232288540280743
sample09100,104084,cd8_t_cell,27271,0.262009530763614
sample09101,92450,cd8_t_cell,18121,0.19600865332612222
sample09102,99577,cd8_t_cell,27986,0.28104883657872803
sample09103,102032,cd8_t_cell,40214,0.39413125294025403
sample09104,99830,cd8_t_cell,27327,0.27373535009516176
sample09105,94344,cd8_t_cell,13446,0.14252098702620197
sample09106,104186,cd8_t_cell,26308,0.2525099341562206
sample09107,99373,cd8_t_cell,28568,0.28748251537137853
sample09108,110921,cd8_t_cell,25796,0.23256191343388538
sample09109,103838,cd8_t_cell,30495,0.2936786147653075
sample09110,97239,cd8_t_cell,21084,0.2168265819270046
sample09111,91090,cd8_t_cell,28260,0.31024261719178836
sample09112,98867,cd8_t_cell,17977,0.18183013543447257
sample09113,92312,cd8_t_cell,24422,0.2645593205650403
sample09114,97992,cd8_t_cell,23413,0.23892766756469916
sample09115,91608,cd8_t_cell,19678,0.21480656711204263
sample09116,110131,cd8_t_cell,28954,0.26290508576150223
sample09117,97251,cd8_t_cell,26039,0.26775046014951004
sample09118,103204,cd8_t_cell,21467,0.20800550366264872
sample09119,109743,cd8_t_cell,35833,0.3265174088552345
sample09120,101207,cd8_t_cell,31310,0.30936595294791863
sample09121,104454,cd8_t_cell,34227,0.3276753403412028
sample09122,103562,cd8_t_cell,27828,0.26870859967941907
sample09123,110038,cd8_t_cell,27629,0.25108598847670804
sample09124,95375,cd8_t_cell,23732,0.24882830930537353
sample09125,108987,cd8_t_cell,22786,0.20907080660996266
sample09126,100415,cd8_t_cell,20905,0.20818602798386696
sample09127,105123,cd8_t_cell,25735,0.24480846246777585
sample09128,105836,cd8_t_cell,35057,0.3312388979175328
sample09129,93627,cd8_t_cell,12655,0.1351640018370769
sample09130,104361,cd8_t_cell,20626,0.19764088117208536
sample09131,99591,cd8_t_cell,25502,0.2560673153196574
sample09132,108766,cd8_t_cell,26357,0.24232756559954396
sample09133,108385,cd8_t_cell,29501,0.2721871107625594
sample09134,109362,cd8_t_cell,26438,0.24174759057076498
sample09135,93880,cd8_t_cell,27571,0.2936834256497657
sample09136,97218,cd8_t_cell,25851,0.26590754798494104
sample09137,93815,cd8_t_cell,28760,0.3065607845227309
sample09138,107487,cd8_t_cell,26959,0.25081172606919905
sample09139,93031,cd8_t_cell,18250,0.19617116875020155
sample09140,95127,cd8_t_cell,26138,0.27476951864349763
sample09141,103619,cd8_t_cell,25129,0.2425134386550729
sample09142,107426,cd8_t_cell,30231,0.28141232103959934
